☘️4GTV,#genre# 
EYE TV戏剧台,mitv://135.148.104.228:19806/bffdd8e7cb994d9e80a697632cf0a40f
台视新闻台,mitv://135.148.104.228:19806/3e72f4e960264195b41106221611a5a7
纬来日本,mitv://135.148.104.228:19806/f975f456c2124eb78e6afaad3a9db300
爱尔达影剧台,mitv://135.148.104.228:19806/d2fc333d45044f419b16748a28ac19c5
影迷数位电影台,mitv://135.148.104.228:19806/68111c16e7bc42d3bc27791997d39a4b
镜新闻,mitv://135.148.104.228:19806/65372d81bcb84ef4b76dd34a6f0e32bc
TechStorm,mitv://135.148.104.228:19806/9e84e7f44550435a91e4d0d92cc0147f
年代新闻,mitv://135.148.104.228:19806/f8c807d770a8429da9d058b516902907
纬来育乐台,mitv://135.148.104.228:19806/582d689b3362424fbf99541335e57ba2
纬来电影台,mitv://135.148.104.228:19806/c919ad41b4a9444bbc9fdf332a13724d
纬来综合台,mitv://135.148.104.228:19806/b936f6c565994dc88e2143be7af35c25
TVBS欢乐台,mitv://135.148.104.228:19806/2f5899dbb41e4f798ef5d21862533392
高点综合台,mitv://135.148.104.228:19806/434410dec739471d9743acce6fa7db63
HBO Family,mitv://135.148.104.228:19806/e8c4b36eccf04b64aee2e9ef6b12a980
HBO强档巨献,mitv://135.148.104.228:19806/55d1f251a1cc4043b0b2a748bcd26242
HBO原创巨献,mitv://135.148.104.228:19806/03579c59806d4cd9b1b3100caacadede
amc电影台,mitv://135.148.104.228:19806/f3c27a21d7c94ce897675ac9dbcf304f
霹雳台湾台,mitv://135.148.104.228:19806/28662f792e3745e6893da9c2f2f94575
影迷数位电影台,mitv://135.148.104.228:19806/953af90f5a014c74b239928d831a1480
中天亚洲台,mitv://135.148.104.228:19806/1279f4aaa3ea4f958ed26b14f1ffeb7e
中天娱乐台,mitv://135.148.104.228:19806/ef92e3e69b334eaca20f0e2a26bf0f31
民视第一台,mitv://135.148.104.228:19806/3a4000096c084c79af219586be8ed979
三立新闻台,mitv://135.148.104.228:19806/69427a93f58247d1a31f424cbadc6c4d
东森戏剧台,mitv://135.148.104.228:19806/4c925da5e039498a85b4d3fa0bfb5910
东森新闻台,mitv://135.148.104.228:19806/e9f96143b31a4e869309a60c27c66bc4
TVBS,mitv://135.148.104.228:19806/9e185dd6c7dd46edb5a7d675e4fca701
TVBS新闻台,mitv://135.148.104.228:19806/bb6082c57bae466b9e6c64ba43f2c1e1
年代新闻,mitv://135.148.104.228:19806/cd32e0feca2244288f8a878d7aacf0fc
非凡新闻台,mitv://135.148.104.228:19806/a404066e65af4566931c773a385ed1e3
爱奇艺,mitv://135.148.104.228:19806/57550dfdc5e44996894431f0f14fb42f
Astro小太阳,mitv://135.148.104.228:19806/3f9efc73e52f4cca99985de38ba0f28a
天映频道,mitv://135.148.104.228:19806/179f2b9026a9449198a6486cb1bc8481
翡翠台(华丽台,mitv://135.148.104.228:19806/06940c129fd5442d9ecfa568fb42859f
Astro AOD,mitv://135.148.104.228:19806/d0efbc512dd0465f9be6144fc53cc32a
中天亚洲台,mitv://135.148.104.228:19806/6f522fd08aed4ee19dfb8485917faa66
TVB星河,mitv://135.148.104.228:19806/e94f4c244af8464fb06eff4c9da250a6
天映经典,mitv://135.148.104.228:19806/3496dc2c5dc1421c8c403eb9c475753e
Astro欢喜台,mitv://135.148.104.228:19806/bb11e8d4e30b40cf836fd8617ab85e8d
千禧经典台,mitv://135.148.104.228:19806/b3069418cdff4c69bb544e4b1ff04d56
中天亚洲台,mitv://135.148.104.228:19806/6f522fd08aed4ee19dfb8485917faa66
天映经典,mitv://135.148.104.228:19806/3496dc2c5dc1421c8c403eb9c475753e
东森亚洲卫视,mitv://135.148.104.228:19806/7a269b8d3db44d3993876ad9ca3bd369
中视新闻台,mitv://135.148.104.228:19806/75f4ea0339f14b62b1df49ede1723daa
寰宇新闻台,mitv://135.148.104.228:19806/33c00ed7adda475f9afe8adbd600bd9a
华视新闻,mitv://135.148.104.228:19806/ad4759ce4ff244efaa766154165e5d39
NHK新闻资讯台,mitv://135.148.104.228:19806/6dd38f99d9ca484aa3f0a2a50f60ba0f
无线新闻台,mitv://147.135.39.171:9906/665fe3b70003d98a2157b5c1769244d0
壹电视新闻台,mitv://135.148.104.228:19806/dc5cf9b6bd4a43aa973b9beea88e631b
东森新闻台,mitv://135.148.104.228:19806/311e31668d704df7ade8a4d5e745d49b
中天新闻台,mitv://135.148.104.228:19806/1180a44e6cef425e826c3e798f7f3ea9
民视新闻台,mitv://135.148.104.228:19806/96f9b2974a86449f9a6f881b4e23ca03
三立新闻台,mitv://135.148.104.228:19806/27c4d09b970a447dae2ef153650b7ac1
TVBS新闻台,mitv://135.148.104.228:19806/53f80a10fb054d5ab0649a59980025a9
东森财经新闻台,mitv://135.148.104.228:19806/5634f613b7f84f81a5c56a6af4311d57
非凡新闻台,mitv://135.148.104.228:19806/3d7f2e1d0e04407ba29c656092041b09
三立iNEWS,mitv://135.148.104.228:19806/6ec25b8c951a47cfb921435fb1968c16
台视新闻台,mitv://135.148.104.228:19806/3e72f4e960264195b41106221611a5a7
寰宇新闻台湾台,mitv://135.148.104.228:19806/eca259193814499a8bea04411ffceb1e
镜新闻,mitv://135.148.104.228:19806/65372d81bcb84ef4b76dd34a6f0e32bc
now新闻台,mitv://135.148.104.228:19806/86a69c6de155405ba916819e2634aa74
年代新闻,mitv://135.148.104.228:19806/f8c807d770a8429da9d058b516902907
中天新闻台,mitv://147.135.39.171:9906/668829a300087a07bea90b34300003a6
无线新闻台,mitv://135.148.104.228:19806/132be793de424970abd09ef9fe09db07
三立iNEWS,mitv://135.148.104.228:19806/1d4ae63a90fa4f77b866e6f907a2c82c
now新闻台,mitv://135.148.104.228:19806/b9ba3f0b06b14fe69ac2cbf51c77d816
三立新闻台,mitv://135.148.104.228:19806/69427a93f58247d1a31f424cbadc6c4d
东森新闻台,mitv://135.148.104.228:19806/e9f96143b31a4e869309a60c27c66bc4
TVBS新闻台,mitv://135.148.104.228:19806/bb6082c57bae466b9e6c64ba43f2c1e1
年代新闻,mitv://135.148.104.228:19806/cd32e0feca2244288f8a878d7aacf0fc
美亚电影台HD,mitv://135.148.104.228:19806/6c34f21c2c634e5db469a2971a6e4ed0
龙华电影,mitv://135.148.104.228:19806/40368423d7dc44baaac3fbfc644ee9bf
Smart知识台,mitv://135.148.104.228:19806/b90dd56d139b4ef9af62cfa2a07478f8
靖天映画,mitv://135.148.104.228:19806/02870872a71c4d2296b35dd02d5a9973
靖天电影台,mitv://135.148.104.228:19806/37bdc9a3001d4081a0f0885b317d7221
amc电影台,mitv://135.148.104.228:19806/951cecbe3fd745498d5216c042600ccf
HBO Family,mitv://135.148.104.228:19806/a478d349433544c894aef4e3dc167d64
CatchPlay电影台,mitv://135.148.104.228:19806/6c90e32dd9b14d1f9eebb3c57a351d15
CinemaWorld,mitv://135.148.104.228:19806/b132ee920a4c47b284c08292e8c215f7
壹电视电影台,mitv://135.148.104.228:19806/8ce448f9cbae4feb805286d5b11bcf4d
采昌影剧台,mitv://135.148.104.228:19806/2f739a4b287f479bbd28c962f1eb6367
天映频道,mitv://135.148.104.228:19806/179f2b9026a9449198a6486cb1bc8481
天映经典,mitv://135.148.104.228:19806/3496dc2c5dc1421c8c403eb9c475753e
东森电影台,mitv://135.148.104.228:19806/90fe82037af64fd3bfc08879b08f3e2f
纬来电影台,mitv://135.148.104.228:19806/73fb2db46b6c4ec885e3709d9b7a4983
龙祥电影,mitv://135.148.104.228:19806/1c325d3c69ec458c852b173bf2e397a9
东森洋片台,mitv://135.148.104.228:19806/29384d5c65734485903a3e592c9ef54f
HBO强档巨献,mitv://135.148.104.228:19806/7199aae1ab984d4fa9562d1babe7ba06
HBO原创巨献,mitv://135.148.104.228:19806/39c393cd52cb4a1b9b51a542f897570e
影迷数位电影台,mitv://135.148.104.228:19806/68111c16e7bc42d3bc27791997d39a4b
美亚电影台(粤语),mitv://135.148.104.228:19806/81ea49b841454e1c901ac507f231a581
纬来电影台,mitv://135.148.104.228:19806/c919ad41b4a9444bbc9fdf332a13724d
HBO强档巨献,mitv://135.148.104.228:19806/55d1f251a1cc4043b0b2a748bcd26242
HBO原创巨献,mitv://135.148.104.228:19806/03579c59806d4cd9b1b3100caacadede
amc电影台,mitv://135.148.104.228:19806/f3c27a21d7c94ce897675ac9dbcf304f
影迷数位电影台,mitv://135.148.104.228:19806/953af90f5a014c74b239928d831a1480
三立戏剧台,mitv://135.148.104.228:19806/3e3919a7f09443d1b07bdea99f22e42f
龙华戏剧,mitv://135.148.104.228:19806/b3526dee03424c8090e6d4d5e787c56b
靖天戏剧台,mitv://135.148.104.228:19806/08786346511f4fbbbbfe0c4e72ad9409
靖洋戏剧台,mitv://135.148.104.228:19806/0089fb08f1b448b99c18ce438a9f7fc5
东森戏剧台,mitv://135.148.104.228:19806/d6863286fa4a40cbbf9f93bd5c1e5733
八大戏剧台,mitv://135.148.104.228:19806/a5393bab3516410fb2bd81ea2329f7b3
纬来戏剧台,mitv://135.148.104.228:19806/8a65b7456abb49f0bd564d6741cd4542
EYE TV戏剧台,mitv://135.148.104.228:19806/bffdd8e7cb994d9e80a697632cf0a40f
爱尔达影剧台,mitv://135.148.104.228:19806/d2fc333d45044f419b16748a28ac19c5
亚洲剧台,mitv://135.148.104.228:19806/08cc25f383fd45e8b063efb2b2708dbc
东森戏剧台,mitv://135.148.104.228:19806/4c925da5e039498a85b4d3fa0bfb5910

🌸虎牙直播,#genre#
小鬼头,http://124.248.69.76:35455/huya/11352963
刘德华,http://124.248.69.76:35455/huya/11342424
许冠英,http://124.248.69.76:35455/huya/11601972
李连杰,http://124.248.69.76:35455/huya/11342390
甄子丹,http://124.248.69.76:35455/huya/11352935
星爷,http://124.248.69.76:35455/huya/11342412
英叔,http://124.248.69.76:35455/huya/11342421
成龙,http://124.248.69.76:35455/huya/11342386
王晶,http://124.248.69.76:35455/huya/11602058
沉腾,http://124.248.69.76:35455/huya/11601968
黄渤,http://124.248.69.76:35455/huya/11352876
吴京,http://124.248.69.76:35455/huya/11602041
强森,http://124.248.69.76:35455/huya/21059581
怪兽,http://124.248.69.76:35455/huya/21059577
武侠,http://124.248.69.76:35455/huya/11342427
罪犯,http://124.248.69.76:35455/huya/11352962
枪战,http://124.248.69.76:35455/huya/21059579
盗墓,http://124.248.69.76:35455/huya/21059552
贺岁,http://124.248.69.76:35455/huya/11601971
玄幻,http://124.248.69.76:35455/huya/11342414
喜剧,http://124.248.69.76:35455/huya/11352877
港片,http://124.248.69.76:35455/huya/11602043
国产,http://124.248.69.76:35455/huya/11352973
🌸斗鱼直播,#genre#
吃米滴虫✔原,http://124.248.69.76:35455/douyu/315457
冰冰经典✔原,http://124.248.69.76:35455/douyu/74374
星爷影院✔原,http://124.248.69.76:35455/douyu/508118
凌儿影院✔原,http://124.248.69.76:35455/douyu/1377142
瑶瑶恐怖✔原,http://124.248.69.76:35455/douyu/2935323
怡寶影院✔原,http://124.248.69.76:35455/douyu/434971
小黛兮影✔原,http://124.248.69.76:35455/douyu/11553944
萌小鬼片✔原,http://124.248.69.76:35455/douyu/3928
神乐影剧✔原,http://124.248.69.76:35455/douyu/122402
可乐影院✔原,http://124.248.69.76:35455/douyu/20415
小宇60帧✔原,http://124.248.69.76:35455/douyu/323876
恐怖惊悚✔原,http://124.248.69.76:35455/douyu/96577
電影劇場✔原,http://124.248.69.76:35455/douyu/7575350
豆瓣高分✔原,http://124.248.69.76:35455/douyu/8770422
花卷陪看✔原,http://124.248.69.76:35455/douyu/52787
漫威剧情✔原,http://124.248.69.76:35455/douyu/6140589
霍格沃茨✔原,http://124.248.69.76:35455/douyu/8814650
鱼宝恐怖✔原,http://124.248.69.76:35455/douyu/1165374
吃奶滴虫✔原,http://124.248.69.76:35455/douyu/263824
变种人片✔原,http://124.248.69.76:35455/douyu/9651304
喜剧电影✔原,http://124.248.69.76:35455/douyu/9292492
女神电影✔原,http://124.248.69.76:35455/douyu/747764
避风影院✔原,http://124.248.69.76:35455/douyu/9826611
欧美大片✔原,http://124.248.69.76:35455/douyu/2793084
贝爷max✔原,http://124.248.69.76:35455/douyu/4332
贝爷影厅✔原,http://124.248.69.76:35455/douyu/252802
邵氏影院,http://124.248.69.76:35455/douyu/4246519
🔞CR18,#genre#
🔞松视3,https://kdy-oss.oss01-cn-lasa-xzns-d01-a.cloud.ningsuan.com.cn/kodbox/202406/30/gDdjJ-j8hU9Wg?response-content-disposition=inline%3Bfilename%3DSONGS-4.mp4&response-content-type=video%2Fmp4&OSSAccessKeyId=FfDrPsUMS4h3sKnf&Expires=1724342399&Signature=HX91krsiWyH6jV426OG%2BFq6QwJA%3D
🔞松视4,https://kdy-oss.oss01-cn-lasa-xzns-d01-a.cloud.ningsuan.com.cn/kodbox/202408/03/rujQp-q77gmjw?response-content-disposition=inline%3Bfilename%3DS4-1.mp4&response-content-type=video%2Fmp4&OSSAccessKeyId=FfDrPsUMS4h3sKnf&Expires=1724342399&Signature=CKh0c8FGcWYyvfWyR7ho2YRXcpE%3D
🔞彩虹K,https://kdy-oss.oss01-cn-lasa-xzns-d01-a.cloud.ningsuan.com.cn/kodbox/202407/17/cBZe8-ncTtIVg?response-content-disposition=inline%3Bfilename%3Dch-k1.mp4&response-content-type=video%2Fmp4&OSSAccessKeyId=FfDrPsUMS4h3sKnf&Expires=1724342399&Signature=oCqIhAM%2FUQsAETyii1J7KWw7NnY%3D
🔞奥视香蕉,https://kdy-oss.oss01-cn-lasa-xzns-d01-a.cloud.ningsuan.com.cn/kodbox/202408/07/unjZH-rqBP75A?response-content-disposition=inline%3Bfilename%3DXJ-2.mp4&response-content-type=video%2Fmp4&OSSAccessKeyId=FfDrPsUMS4h3sKnf&Expires=1724342399&Signature=SLLbOCNYBoTh4ynbSp4OHx0%2BnVU%3D
🔞奥视潘多拉粉红,https://kdy-oss.oss01-cn-lasa-xzns-d01-a.cloud.ningsuan.com.cn/kodbox/202408/07/RwtNv-rqExIVg?response-content-disposition=inline%3Bfilename%3DPDL-3.mp4&response-content-type=video%2Fmp4&OSSAccessKeyId=FfDrPsUMS4h3sKnf&Expires=1724342399&Signature=LRolaD9C81pdCXfBezeazVXDxII%3D
🔞潘多拉完美,https://kdy-oss.oss01-cn-lasa-xzns-d01-a.cloud.ningsuan.com.cn/kodbox/202408/12/jx4TI-sqVV6ag?response-content-disposition=inline%3Bfilename%3DPDL-2.mp4&response-content-type=video%2Fmp4&OSSAccessKeyId=FfDrPsUMS4h3sKnf&Expires=1724342399&Signature=jt70TnRRHib7sVweqGf4OLkcrcM%3D
🔞HAPPY,https://kdy-oss.oss01-cn-lasa-xzns-d01-a.cloud.ningsuan.com.cn/kodbox/202408/04/8KTwR-q-hMGyw?response-content-disposition=inline%3Bfilename%3Dppy-1.mp4&response-content-type=video%2Fmp4&OSSAccessKeyId=FfDrPsUMS4h3sKnf&Expires=1724342399&Signature=OH1GMTtE1fR%2BJhXX6wGQ6pnVuys%3D
惊艳,http://203.75.191.130:8156/VideoInput/play.ts
香蕉,http://203.75.191.130:8159/VideoInput/play.ts
奥视3,http://203.75.191.130:8203/VideoInput/play.ts
日本A,http://203.75.191.130:8201/VideoInput/play.ts
日本B,http://203.75.191.130:8205/VideoInput/play.ts
惊艳,http://125.227.210.55:8156/VideoInput/play.ts
香蕉,http://125.227.210.55:8159/VideoInput/play.ts
奥视,http://125.227.210.55:55643/VideoInput/play.ts
奥视3,http://125.227.210.55:8917/VideoInput/play.ts
--------ModCR--------,mitv://generationnexxxt.com:19806
JStar極限台電影頻道,http://220.134.74.149:2398/udp/230.1.2.152:11111
JStar極限台電影頻道,http://220.134.74.149:2398/udp/230.1.2.32:11111
K頻道,http://220.134.74.149:2398/udp/224.1.4.175:11111
K頻道,http://220.134.74.149:2398/udp/224.1.4.65:11111
松視1台,http://220.134.74.149:2398/udp/230.1.2.142:11111
松視1台,http://220.134.74.149:2398/udp/224.1.4.68:11111
松視2台,http://220.134.74.149:2398/udp/224.1.4.149:11111
松視2台,http://220.134.74.149:2398/udp/224.1.4.69:11111
松視3台,http://220.134.74.149:2398/udp/224.1.4.253:11111
松視3台,http://220.134.74.149:2398/udp/224.1.4.70:11111
香蕉台,http://220.134.74.149:2398/udp/224.1.4.205:11111
香蕉台,http://220.134.74.149:2398/udp/230.1.2.94:11111
HAPPY,http://220.134.74.149:2398/udp/224.1.4.186:11111
HAPPY,http://220.134.74.149:2398/udp/224.1.4.72:11111
彩虹E台,http://220.134.74.149:2398/udp/224.1.4.141:11111
彩虹E台,http://220.134.74.149:2398/udp/224.1.4.63:11111
彩虹 MOVIE,http://220.134.74.149:2398/udp/224.1.4.164:11111
彩虹 MOVIE,http://220.134.74.149:2398/udp/224.1.4.64:11111
潘朵啦高畫質玩美台,http://220.134.74.149:2398/udp/230.1.2.219:11111
潘朵啦高畫質玩美台,http://220.134.74.149:2398/udp/230.1.2.39:11111
驚豔成人電影台,http://220.134.74.149:2398/udp/224.1.4.204:11111
驚豔成人電影台,http://220.134.74.149:2398/udp/230.1.2.27:11111
--------安博CR--------,mitv://generationnexxxt.com:19806
松视1,http://z88.ubtvfans.com/live/rx3/402/733039a795cd903623dd9c87385ee32b/index.m3u8
松视2,http://z88.ubtvfans.com/live/rx3/403/9b7b6ffe613ab14cdcc993d8c28aa042/index.m3u8
松视3,http://z88.ubtvfans.com/live/rx3/404/48745975c4b72ccc24ebd4d91afd641a/index.m3u8
潘朵拉完美,http://z88.ubtvfans.com/live/rx3/410/415bdc67f1b4040b4983963911f2485b/index.m3u8
HAPPY,http://z88.ubtvfans.com/live/rx3/2908/0f506ec82f9fff8c676e40317aa8886c/index.m3u8
JStar,http://z88.ubtvfans.com/live/rx3/2909/164b8735a2a0243396aa17baccd2b100/index.m3u8
彩虹E,http://z88.ubtvfans.com/live/rx3/406/6a7f30cbbe921e9a6809d4a8c131aef1/index.m3u8
彩虹K,http://z88.ubtvfans.com/live/rx3/415/24833f79298189b7d1b60e9d59af0018/index.m3u8
极限电影,http://z88.ubtvfans.com/live/rx3/405/f72f337b1279855143cddce063a60cd6/index.m3u8
奥视频道2,http://z88.ubtvfans.com/live/rx3/2916/c6b2bbeb82e1e0b752e980e4fb91cd87/index.m3u8
苍井空,http://z88.ubtvfans.com/live/rx4/3154/83ca5f886d657cc8b660677938773213/index.m3u8
金丝雀,http://z88.ubtvfans.com/live/rx4/3155/dc67eb59d50bbd63e221f7ded1bdca85/index.m3u8
波多野结衣,http://z88.ubtvfans.com/live/rx4/3158/3fa04142ab22b5a272ba5115bd56d477/index.m3u8
上原亚衣,http://z88.ubtvfans.com/live/rx4/3162/d56054ff3aed682703e25437999f5236/index.m3u8
Brazzers TV,http://z88.ubtvfans.com/live/rx4/3076/aaf322a185d653c53b1bfaef17708a93/index.m3u8
Erox,http://z88.ubtvfans.com/live/rx4/3079/e4cead65e532c6dd651bf698a898972b/index.m3u8
Hustler XXX TV,http://z88.ubtvfans.com/live/rx4/3087/6ca2c1a74e00affd8a2cbd72ca83b146/index.m3u8
BABES,http://z88.ubtvfans.com/live/rx4/3088/61896c954eec6e77aad3763fc80ed30d/index.m3u8
BABES UNLEASHED,http://z88.ubtvfans.com/live/rx4/3089/7ac3f3f48aa084841d97ee95f69943c9/index.m3u8
BABES Perv City,http://z88.ubtvfans.com/live/rx4/3090/61b40c4d9912a5e88d9093c259c9c6c2/index.m3u8
BRATTY SIS,http://z88.ubtvfans.com/live/rx4/3091/673eba99e9adae6abdd859d2b693ad9b/index.m3u8
BRAZZERS EN ESPANOL,http://z88.ubtvfans.com/live/rx4/3092/b50bc6f4137ee58a03dddc0cd7867a2f/index.m3u8
BUSTY LOVER,http://z88.ubtvfans.com/live/rx4/3093/295168419f66238022939a5f2a883497/index.m3u8
CUM 4K,http://z88.ubtvfans.com/live/rx4/3094/3e3c40c5a2477f2af2e65e35ebc225f7/index.m3u8
Blue Hustler,http://z88.ubtvfans.com/live/rx4/3077/feef88223f7dfe080c91b351aaddd270/index.m3u8
Redlight HD,http://z88.ubtvfans.com/live/rx3/452/6b6f7f681d37860d87036d2099e3f99d/index.m3u8
EXXXTRA SMALL,http://z88.ubtvfans.com/live/rx4/3099/a36a7aae4d36a61a76ae8fb4ddecd7fe/index.m3u8
DAUGHTER SWAP,http://z88.ubtvfans.com/live/rx4/3095/ff9a906e7146219f268c4aad8af84ec5/index.m3u8
DEEPER,DEEPER,http://z88.ubtvfans.com/live/rx4/3096/1673bbac43023b67969a8b4743e6bdc4/index.m3u8
DIGITAL PLAYGROUND,http://z88.ubtvfans.com/live/rx4/3097/6a87dfae87872c7a971bb185d9768587/index.m3u8
EROTIC SPICE,http://z88.ubtvfans.com/live/rx4/3098/e484c97ecdfe5ca263af1d82f2d7d199/index.m3u8
FAKE AGENT,http://z88.ubtvfans.com/live/rx4/3100/7b1939ca379bc61acb5ae8d4310fc1cd/index.m3u8
FAKE AGENT UK,http://z88.ubtvfans.com/live/rx4/3101/2db737509d9d65c8d1073995e74050b0/index.m3u8
FAKE COP,http://z88.ubtvfans.com/live/rx4/3102/0b12c47f4b1a423b6720807852a1421c/index.m3u8
SEX ATION HD,http://z88.ubtvfans.com/live/rx3/459/3193839f524da42b740386d2b88754ca/index.m3u8
RedlightHD,https://z88.ubtvfans.com/live/rx3/452/6b6f7f681d37860d87036d2099e3f99d/index.m3u8

----其它----,p3p://108.181.32.169
SEX Girl,http://125.227.210.55:62698/VideoInput/play.ts
笠木一香,https://fc.maa1809.com/f/pngqwnljfg/pngqwnljfg.m3u8
三原穗花加藤绫野,https://fc.maa1809.com/h/qjotnrtkkh/qjotnrtkkh.m3u8
松永纱奈1,https://fc.maa1809.com/m/roqelpimmo/roqelpimmo.m3u8
松永纱奈5,https://fc.maa1809.com/h/soknsufnkn/soknsufnkn.m3u8
松永纱奈7,https://fc.maa1809.com/f/knmpkoqmjg/knmpkoqmjg.m3u8
carib004西川,https://fc.maa1808.com/f/xuyanbincr/xuyanbincr.m3u8
carib146西川,https://fc.maa1808.com/c/nofftnyelj/nofftnyelj.m3u8
CAWD-092皆川优奈,https://siwazywcdn2.com:5278/zhongwenzimu/5JDoELrc/index.m3u8
CAWD-119间宫羽花,https://siwazywcdn2.com:5278/zhongwenzimu/GEIQT1yW/index.m3u8
CAWD-155梦流,https://siwazywcdn2.com:5278/zhongwenzimu/ZI0pAfz4/index.m3u8
CJOD-238奏音花音,https://videomy.yongaomy.com/20211007/R4AHRbjR/1500kb/hls/index.m3u8
heyzo1199希笑,https://fc.maa1808.com/d/bysmgbtdit/bysmgbtdit.m3u8
HND-842奏音花音,https://videomy.yongaomy.com/20211009/MZnz3FCC/1500kb/hls/index.m3u8
JUY-385大岛优香,https://video2.51daao.com/btt1/2021/10/20211017/V7WwMk16/2000kb/hls/index.m3u8
KNAM-005奏音花音,https://videomy.yongaomy.com/20211106/5KZCzleX/1500kb/hls/index.m3u8
mifd070永瀬,https://fc.maa1808.com/n/shnlrwlnlo/shnlrwlnlo.m3u8
pondo350西川,https://fc.maa1808.com/h/fmrcohtytf/fmrcohtytf.m3u8
pondo450西川,https://fc.maa1808.com/f/omlrqipols/omlrqipols.m3u8
SDMM-064奏音花音,https://videomy.yongaomy.com/20211112/rw3LhAQi/1500kb/hls/index.m3u8
TPPN-174奏音花音,https://videozm.whqhyg.com:8091/20210601/QQp5l88Y/1000kb/hls/index.m3u8
UMD-737奏音花音,https://video2.51daao.com/btt1/2021/10/20211019/wO9PIxFb/2000kb/hls/index.m3u8
